date_booked,check_in,check_out,nights,room_type,booking_source,lead_time,occupancy_rate_at_booking,day_of_week,is_weekend,month,final_price
2024-08-02,2024-08-04,2024-08-10,6,Standard,direct,2,0.5226510004980099,6,1,8,240.31813892091634
2023-12-22,2024-03-20,2024-03-29,9,Deluxe,airbnb,89,0.5199242303000677,2,0,3,110.76362629034104
2024-03-04,2024-05-26,2024-06-01,6,Standard,expedia,83,0.792078000471389,6,1,5,68.06978851614534
2023-11-23,2024-02-05,2024-02-14,9,Deluxe,expedia,74,0.8916687517677271,0,0,2,95.26580117152264
2024-04-23,2024-06-20,2024-06-21,1,Suite,airbnb,58,0.7296926761466499,3,0,6,307.53587426080594
2023-09-04,2023-09-10,2023-09-19,9,Standard,booking.com,6,0.6964780198443974,6,1,9,136.18829430450907
2024-01-08,2024-01-19,2024-01-25,6,Standard,direct,11,0.7349306944959084,4,0,1,138.1932041721689
2024-12-04,2025-01-25,2025-01-28,3,Suite,booking.com,52,0.9141838139537501,5,1,1,275.6812632277728
2023-01-06,2023-03-15,2023-03-16,1,Deluxe,expedia,68,0.7967681804195543,2,0,3,123.80368765638205
2023-07-18,2023-08-21,2023-08-28,7,Standard,direct,34,0.5337603352166533,0,0,8,166.2202384275087
2024-09-27,2024-11-19,2024-11-28,9,Standard,expedia,53,0.8012482795257798,1,0,11,56.68973623140937
2023-10-23,2023-11-13,2023-11-14,1,Deluxe,direct,21,0.783496376029435,0,0,11,136.4162994550941
2023-05-07,2023-07-03,2023-07-08,5,Standard,booking.com,57,0.6788330581062518,0,0,7,131.23933294708178
2024-09-02,2024-09-10,2024-09-13,3,Suite,direct,8,0.7348021096545251,1,0,9,274.9332799142206
2023-09-04,2023-11-21,2023-11-25,4,Suite,expedia,78,0.8283838479914425,1,0,11,167.7299740041279
2024-05-06,2024-08-02,2024-08-05,3,Suite,direct,88,0.532932189338501,4,0,8,287.2191185430787
2024-03-04,2024-03-17,2024-03-23,6,Deluxe,airbnb,13,0.5385342586025403,6,1,3,238.22071986594383
2023-05-14,2023-08-04,2023-08-11,7,Suite,airbnb,82,0.5188657374566688,4,0,8,303.38407501829363
2024-01-11,2024-03-08,2024-03-14,6,Suite,booking.com,57,0.8244659460217048,4,0,3,201.00269516273866
2023-11-22,2024-01-13,2024-01-19,6,Suite,direct,52,0.8456894071697931,5,1,1,287.9321778709277
2024-05-21,2024-07-11,2024-07-17,6,Standard,airbnb,51,0.5843879235591988,3,0,7,160.96169667261626
2024-06-06,2024-06-18,2024-06-25,7,Suite,expedia,12,0.7858029430822432,1,0,6,383.85001330371125
2023-03-20,2023-05-02,2023-05-10,8,Standard,booking.com,43,0.8179196307753023,1,0,5,83.06902885162043
2023-05-31,2023-07-06,2023-07-15,9,Suite,booking.com,36,0.8966734966891488,3,0,7,294.96026353963214
2023-07-27,2023-09-07,2023-09-12,5,Standard,direct,42,0.7086153573325167,3,0,9,87.37029707315544
2023-09-04,2023-10-17,2023-10-19,2,Standard,direct,43,0.5518723165132456,1,0,10,115.75958949804138
2023-03-28,2023-04-18,2023-04-26,8,Standard,expedia,21,0.500189666036229,1,0,4,119.96158383706047
2023-02-25,2023-04-23,2023-04-26,3,Suite,airbnb,57,0.8104320509466413,6,1,4,232.45219408511144
2024-07-04,2024-07-21,2024-07-27,6,Deluxe,expedia,17,0.8004389991649108,6,1,7,266.96111222892637
2024-04-14,2024-05-27,2024-05-28,1,Suite,booking.com,43,0.949163729663286,0,0,5,193.19327822200387
2023-11-12,2024-01-05,2024-01-10,5,Deluxe,booking.com,54,0.6444379577774769,4,0,1,177.58221261966443
2023-02-22,2023-03-13,2023-03-14,1,Standard,airbnb,19,0.9007302678466051,0,0,3,75.04521212834332
2024-05-25,2024-06-13,2024-06-20,7,Suite,expedia,19,0.9461907192170101,3,0,6,329.51064004244773
2023-11-27,2024-01-19,2024-01-23,4,Suite,expedia,53,0.9204115628628378,4,0,1,204.61191713991536
2023-03-30,2023-06-02,2023-06-09,7,Deluxe,booking.com,64,0.6232976329105997,4,0,6,218.02492468775492
2023-02-13,2023-04-30,2023-05-08,8,Suite,booking.com,76,0.809807103589777,6,1,4,201.82079942224786
2023-08-01,2023-08-24,2023-08-29,5,Standard,airbnb,23,0.604994027198757,3,0,8,187.12030614189004
2023-12-21,2024-02-18,2024-02-26,8,Standard,booking.com,59,0.8143750835606101,6,1,2,118.20896751682555
2024-11-21,2024-12-23,2024-12-27,4,Standard,airbnb,32,0.8886650380472212,0,0,12,103.01927521913652
2023-12-05,2024-03-02,2024-03-03,1,Deluxe,direct,88,0.6524070082925735,5,1,3,125.77141538835724
2024-11-30,2025-01-22,2025-01-26,4,Standard,airbnb,53,0.7674455795692274,2,0,1,106.68800696326073
2024-02-18,2024-05-12,2024-05-13,1,Deluxe,direct,84,0.8654333508842552,6,1,5,111.73614454587079
2023-07-01,2023-08-14,2023-08-18,4,Standard,airbnb,44,0.8231865639668119,0,0,8,123.42635653046851
2023-11-14,2024-01-02,2024-01-08,6,Deluxe,airbnb,49,0.7696109512634484,1,0,1,144.05001317438737
2023-11-01,2023-11-25,2023-12-03,8,Standard,direct,24,0.7890309484055775,5,1,11,119.22987923971438
2024-06-07,2024-08-07,2024-08-08,1,Standard,direct,61,0.585049965793276,2,0,8,133.53401770545335
2023-05-04,2023-07-09,2023-07-11,2,Standard,direct,66,0.8262776711139178,6,1,7,128.23917969900202
2024-07-22,2024-09-12,2024-09-13,1,Standard,booking.com,52,0.7235984089288552,3,0,9,93.37416577078042
2024-07-24,2024-08-30,2024-09-03,4,Suite,airbnb,37,0.6190789028176469,4,0,8,412.89617468019856
2023-12-14,2024-01-21,2024-01-25,4,Suite,booking.com,38,0.8605749308638835,6,1,1,290.54707675137047
2023-12-12,2024-02-20,2024-02-23,3,Standard,booking.com,70,0.9271674588097566,1,0,2,73.24702343497523
2023-03-23,2023-06-08,2023-06-10,2,Suite,expedia,77,0.662637719766882,3,0,6,288.3185404556637
2023-09-27,2023-11-29,2023-12-05,6,Suite,direct,63,0.9201869989723592,2,0,11,170.72805328274202
2023-10-22,2023-11-17,2023-11-20,3,Standard,direct,26,0.7639090598334306,4,0,11,93.39213713521704
2023-02-19,2023-03-16,2023-03-17,1,Standard,direct,25,0.5466034920070699,3,0,3,116.62616733335452
2024-03-19,2024-03-23,2024-03-29,6,Standard,airbnb,4,0.5342765221529334,5,1,3,149.77128901763888
2024-04-30,2024-06-08,2024-06-11,3,Deluxe,expedia,39,0.6702934929066993,5,1,6,257.6906220868937
2024-04-19,2024-07-09,2024-07-14,5,Suite,airbnb,81,0.6475944209219556,1,0,7,269.44947556332124
2023-05-25,2023-07-21,2023-07-28,7,Deluxe,direct,57,0.6806925676163416,4,0,7,203.4328370563249
2024-08-12,2024-10-30,2024-11-04,5,Deluxe,booking.com,79,0.6612930465853106,2,0,10,95.05978625455083
2024-07-24,2024-09-02,2024-09-10,8,Standard,airbnb,40,0.8414820287788648,0,0,9,75.36401721894345
2023-08-05,2023-10-27,2023-11-01,5,Standard,booking.com,83,0.9431816397344632,4,0,10,71.66907273834136
2024-06-21,2024-07-09,2024-07-16,7,Deluxe,direct,18,0.5641075701396587,1,0,7,275.3975041653544
2023-12-24,2024-01-18,2024-01-20,2,Deluxe,airbnb,25,0.8406598918226647,3,0,1,175.1083758602875
2023-07-19,2023-09-18,2023-09-22,4,Suite,expedia,61,0.6639860772991292,0,0,9,211.90802023400448
2024-08-03,2024-09-12,2024-09-21,9,Suite,airbnb,40,0.5767472060452394,3,0,9,274.0019183911412
2023-10-13,2023-11-27,2023-12-01,4,Suite,booking.com,45,0.7158769798701936,0,0,11,223.45565431617806
2024-12-06,2024-12-09,2024-12-14,5,Suite,expedia,3,0.7189531220909778,0,0,12,343.94374545760036
2023-11-19,2023-11-20,2023-11-26,6,Standard,direct,1,0.6999541685224623,0,0,11,95.80454535659308
2024-05-29,2024-06-09,2024-06-13,4,Standard,direct,11,0.5156715117231744,6,1,6,232.27488298938363
2023-06-14,2023-08-28,2023-09-05,8,Standard,airbnb,75,0.9230375183226518,0,0,8,93.1399082272452
2024-05-25,2024-07-30,2024-08-05,6,Deluxe,expedia,66,0.853534192629771,1,0,7,151.47975532116695
2024-10-04,2024-10-29,2024-10-30,1,Standard,airbnb,25,0.8637503366845515,1,0,10,89.89923941386786
2023-11-17,2023-12-19,2023-12-22,3,Deluxe,direct,32,0.6233059059599533,1,0,12,177.26631434183753
2024-01-20,2024-03-04,2024-03-09,5,Standard,airbnb,44,0.5046208014704309,0,0,3,112.39249109154731
2023-07-22,2023-07-29,2023-07-30,1,Suite,airbnb,7,0.5993345892496995,5,1,7,564.2046205492936
2023-05-03,2023-05-07,2023-05-15,8,Deluxe,booking.com,4,0.7168672882019852,6,1,5,225.6310188759815
2023-03-07,2023-05-30,2023-06-02,3,Suite,direct,84,0.7058956113603716,1,0,5,171.02829525887302
2024-10-26,2024-11-01,2024-11-08,7,Standard,expedia,6,0.6982043409518441,4,0,11,111.82450547622737
2023-03-06,2023-05-19,2023-05-28,9,Deluxe,expedia,74,0.7026557046639559,4,0,5,109.25283579045454
2024-06-09,2024-09-04,2024-09-11,7,Suite,airbnb,87,0.925738089337254,2,0,9,134.92181345468265
2023-03-29,2023-05-02,2023-05-05,3,Standard,airbnb,34,0.8195637836641627,1,0,5,94.66742128779805
2024-12-05,2025-01-17,2025-01-24,7,Suite,expedia,43,0.8967132447277677,4,0,1,215.52396621468242
2023-07-11,2023-10-04,2023-10-10,6,Standard,direct,85,0.6271303852347276,2,0,10,70.86595794285476
2023-09-24,2023-09-28,2023-10-03,5,Deluxe,expedia,4,0.5097363052251968,3,0,9,207.35530744981284
2023-02-19,2023-04-02,2023-04-04,2,Standard,direct,42,0.8304901105559379,6,1,4,95.6205951770586
2024-02-23,2024-03-06,2024-03-14,8,Standard,expedia,12,0.8677420356773572,2,0,3,102.02624654179267
2023-01-18,2023-03-15,2023-03-21,6,Deluxe,direct,56,0.7330882354024599,2,0,3,133.87487351749317
2023-08-20,2023-08-21,2023-08-27,6,Suite,booking.com,1,0.6304062046264957,0,0,8,468.11277331593806
2024-04-26,2024-07-08,2024-07-12,4,Standard,airbnb,73,0.8226275671974108,0,0,7,93.04972316027747
2023-02-20,2023-04-15,2023-04-22,7,Standard,airbnb,54,0.5102883431079833,5,1,4,139.04735273299943
2024-07-30,2024-10-12,2024-10-21,9,Standard,direct,74,0.5053824378056355,5,1,10,104.79205150334778
2024-04-23,2024-05-23,2024-05-28,5,Suite,booking.com,30,0.8542075274650048,3,0,5,226.848665476346
2024-02-12,2024-04-11,2024-04-17,6,Standard,booking.com,59,0.6562763428912289,3,0,4,88.41293996037841
2024-05-30,2024-06-09,2024-06-16,7,Suite,airbnb,10,0.674990777177032,6,1,6,510.3575000958252
2024-08-21,2024-08-25,2024-08-29,4,Deluxe,direct,4,0.8697368135067814,6,1,8,279.37687043748105
2024-06-29,2024-07-31,2024-08-07,7,Suite,expedia,32,0.8285077899130542,2,0,7,345.06943145333383
2023-08-16,2023-11-13,2023-11-21,8,Standard,airbnb,89,0.819413057696918,0,0,11,51.81305193669593
2023-12-21,2024-02-13,2024-02-15,2,Standard,booking.com,54,0.8373376260708525,1,0,2,93.85270716564872
2023-04-18,2023-04-30,2023-05-04,4,Deluxe,expedia,12,0.8553170960698493,6,1,4,163.62945152938127
2024-07-27,2024-09-27,2024-10-06,9,Suite,expedia,62,0.6671845213557156,4,0,9,221.31055051811106
2024-06-30,2024-08-16,2024-08-17,1,Standard,direct,47,0.6202947529620244,4,0,8,150.9670963469328
2023-10-26,2023-12-12,2023-12-20,8,Standard,direct,47,0.8418548059216628,1,0,12,109.26933458483717
2023-11-22,2024-02-11,2024-02-15,4,Standard,airbnb,81,0.7032223687906934,6,1,2,98.5094036153623
2024-09-26,2024-11-27,2024-12-01,4,Standard,direct,62,0.5984963658014956,2,0,11,64.7090645424568
2023-05-08,2023-06-25,2023-07-02,7,Standard,expedia,48,0.7896765309115967,6,1,6,165.42740736329932
2023-05-17,2023-06-29,2023-07-01,2,Deluxe,direct,43,0.9198594847195787,3,0,6,173.20398573986807
2024-11-26,2024-12-26,2024-12-31,5,Standard,expedia,30,0.6749619893690799,3,0,12,115.52012544093606
2023-02-28,2023-03-01,2023-03-06,5,Standard,expedia,1,0.5258570225444513,2,0,3,133.42741135776444
2023-11-28,2023-12-23,2024-01-01,9,Suite,direct,25,0.5170962177537834,5,1,12,427.10356611518375
2023-01-13,2023-02-08,2023-02-09,1,Suite,expedia,26,0.7956553988787731,2,0,2,291.4398283471031
2023-01-28,2023-03-19,2023-03-23,4,Deluxe,airbnb,50,0.5747669338176227,6,1,3,178.24122728756714
2024-12-28,2025-03-25,2025-04-02,8,Standard,direct,87,0.9182230750103068,1,0,3,55.189844924817315
2024-02-27,2024-03-23,2024-03-31,8,Standard,expedia,25,0.8479331122642356,5,1,3,110.01210616261329
2023-08-29,2023-09-18,2023-09-19,1,Deluxe,booking.com,20,0.8818426565420646,0,0,9,129.1203400002496
2023-12-10,2023-12-20,2023-12-21,1,Standard,airbnb,10,0.5969322096034385,2,0,12,136.44990312868455
2024-02-03,2024-05-02,2024-05-09,7,Suite,airbnb,89,0.9214985548418162,3,0,5,135.33146231246548
2023-04-03,2023-06-27,2023-07-02,5,Deluxe,booking.com,85,0.6734418973128341,1,0,6,164.83973975903206
2023-05-14,2023-06-15,2023-06-17,2,Deluxe,expedia,32,0.8581252582843948,3,0,6,187.22723287864537
2023-03-20,2023-05-31,2023-06-07,7,Deluxe,expedia,72,0.5289472651220132,2,0,5,135.0953505140276
2023-08-05,2023-09-15,2023-09-16,1,Suite,booking.com,41,0.6088077466418249,4,0,9,266.6676317850168
2024-09-03,2024-10-04,2024-10-11,7,Standard,booking.com,31,0.9408930615795008,4,0,10,67.57497073132456
2024-10-29,2025-01-21,2025-01-29,8,Standard,airbnb,84,0.5857152506424524,1,0,1,103.36896102385933
2023-10-31,2024-01-22,2024-01-31,9,Suite,expedia,83,0.6886092483648858,0,0,1,223.02386721551653
2023-03-27,2023-06-11,2023-06-18,7,Standard,direct,76,0.8530142510805582,6,1,6,95.3337118353227
2023-12-11,2024-01-11,2024-01-14,3,Standard,airbnb,31,0.8883448857771314,3,0,1,107.9464800988078
2024-07-20,2024-09-27,2024-10-06,9,Suite,airbnb,69,0.6477537628520086,4,0,9,202.0775424077462
2024-04-16,2024-05-10,2024-05-12,2,Standard,expedia,24,0.8951352162715469,4,0,5,82.24161024041375
2023-01-10,2023-04-08,2023-04-12,4,Deluxe,direct,88,0.7020583612604818,5,1,4,111.81452828293092
2024-04-08,2024-05-31,2024-06-08,8,Standard,direct,53,0.7338392141488667,4,0,5,97.5315999559206
2024-12-16,2024-12-29,2025-01-07,9,Standard,airbnb,13,0.7736617408568729,6,1,12,152.7271440400954
2024-11-05,2024-11-16,2024-11-18,2,Suite,direct,11,0.7270567443899821,5,1,11,333.41007670952416
2023-04-28,2023-05-05,2023-05-13,8,Standard,expedia,7,0.6747699307838848,4,0,5,104.68727648238814
2023-01-28,2023-04-23,2023-04-29,6,Deluxe,expedia,85,0.9170455021833366,6,1,4,110.35530870477544
2024-09-17,2024-09-28,2024-10-05,7,Standard,direct,11,0.801181558220658,5,1,9,105.97836932215458
2023-11-13,2023-12-04,2023-12-05,1,Suite,airbnb,21,0.5947692692234614,0,0,12,350.65238794804134
2024-10-02,2024-12-19,2024-12-28,9,Standard,direct,78,0.870907483564453,3,0,12,66.42812892168837
2023-05-10,2023-05-25,2023-05-27,2,Suite,expedia,15,0.814372125041906,3,0,5,248.18042608384516
2024-10-22,2024-11-17,2024-11-22,5,Suite,booking.com,26,0.6510569242103914,6,1,11,323.5580546823927
2024-03-30,2024-06-20,2024-06-26,6,Deluxe,direct,82,0.9282871196571822,3,0,6,137.15479753395542
2023-02-09,2023-02-25,2023-02-28,3,Deluxe,direct,16,0.8414029558336593,5,1,2,221.79784171184937
2023-01-16,2023-03-05,2023-03-09,4,Deluxe,airbnb,48,0.714744588920661,6,1,3,166.71113539410968
2023-02-07,2023-02-18,2023-02-22,4,Standard,airbnb,11,0.7284946546945885,5,1,2,171.97507726994493
2024-03-07,2024-06-03,2024-06-08,5,Deluxe,airbnb,88,0.5283153840654253,0,0,6,177.0399852955302
2024-05-28,2024-07-25,2024-08-01,7,Deluxe,direct,58,0.6727055083319913,3,0,7,185.63721022744377
2024-09-19,2024-10-26,2024-10-30,4,Deluxe,direct,37,0.8582823573700591,5,1,10,156.8187765247798
2023-06-06,2023-08-01,2023-08-05,4,Deluxe,booking.com,56,0.6086266415027627,1,0,8,200.32307654854085
2023-10-03,2023-10-18,2023-10-25,7,Suite,booking.com,15,0.5691218173979672,2,0,10,297.125258651449
2023-04-25,2023-07-10,2023-07-14,4,Standard,airbnb,76,0.8275090952637211,0,0,7,94.32558461523072
2024-04-11,2024-05-11,2024-05-16,5,Standard,expedia,30,0.811975350267168,5,1,5,120.65193403768696
2023-10-20,2024-01-15,2024-01-18,3,Standard,airbnb,87,0.6770706059684652,0,0,1,84.52167387532502
2023-12-01,2024-02-04,2024-02-10,6,Deluxe,direct,65,0.6679085389814668,6,1,2,182.26951753366316
2024-04-12,2024-05-02,2024-05-04,2,Standard,direct,20,0.9116294607237792,3,0,5,74.66783358684071
2023-04-02,2023-05-08,2023-05-10,2,Suite,airbnb,36,0.6810585270688676,0,0,5,242.29136150338826
2024-09-17,2024-09-26,2024-10-01,5,Suite,airbnb,9,0.7964041301314504,3,0,9,269.9735790227903
2023-07-22,2023-08-07,2023-08-16,9,Deluxe,airbnb,16,0.701130692885573,0,0,8,244.73545426149914
2023-01-07,2023-03-12,2023-03-13,1,Suite,direct,64,0.7182894640859026,6,1,3,233.04977013068552
2023-02-22,2023-04-30,2023-05-04,4,Suite,expedia,67,0.9239287898791343,6,1,4,168.84186495411373
2024-02-03,2024-04-02,2024-04-04,2,Deluxe,booking.com,59,0.745945539637904,1,0,4,115.91724634168826
2023-06-09,2023-06-22,2023-06-26,4,Standard,direct,13,0.6067692311943255,3,0,6,187.61852467686737
2024-06-10,2024-06-12,2024-06-17,5,Deluxe,expedia,2,0.7064478229845526,2,0,6,256.48813187765916
2023-09-16,2023-10-04,2023-10-07,3,Suite,booking.com,18,0.5696237290131788,2,0,10,308.74721255165707
2023-05-11,2023-06-09,2023-06-15,6,Deluxe,booking.com,29,0.6431996702997008,4,0,6,257.0007425521641
2023-08-13,2023-09-13,2023-09-19,6,Standard,airbnb,31,0.7925101037248106,2,0,9,95.27453329337845
2023-03-16,2023-03-28,2023-03-30,2,Deluxe,airbnb,12,0.9351643512701492,1,0,3,142.4235033853485
2024-03-21,2024-05-24,2024-05-31,7,Deluxe,expedia,64,0.6331120946104634,4,0,5,137.593027584348
2024-05-15,2024-07-16,2024-07-23,7,Standard,expedia,62,0.9450244262110421,1,0,7,96.9823903147467
2023-02-27,2023-03-30,2023-04-07,8,Standard,booking.com,31,0.7703233073405436,3,0,3,93.65170600451091
2023-02-15,2023-03-12,2023-03-21,9,Standard,expedia,25,0.6199620274366754,6,1,3,133.46236264847298
2023-01-14,2023-01-25,2023-01-30,5,Deluxe,expedia,11,0.8744331580747808,2,0,1,176.9820990652242
2023-02-15,2023-02-24,2023-03-04,8,Standard,expedia,9,0.9228838650428687,4,0,2,124.8073077138018
2024-08-16,2024-10-19,2024-10-20,1,Standard,airbnb,64,0.6112264943688889,5,1,10,104.5805119975097
2024-11-07,2025-01-07,2025-01-09,2,Standard,airbnb,61,0.5525321342819128,1,0,1,111.11196649639746
2023-11-06,2023-12-12,2023-12-19,7,Suite,booking.com,36,0.7049350828859509,1,0,12,287.1384201091071
2023-02-27,2023-05-13,2023-05-18,5,Suite,expedia,75,0.8783830518736848,5,1,5,186.39408261156044
2024-08-16,2024-09-02,2024-09-10,8,Standard,direct,17,0.6437533420315816,0,0,9,110.13832608794414
2024-12-10,2025-01-24,2025-02-01,8,Deluxe,expedia,45,0.82189244513374,4,0,1,149.17955372940852
2023-01-20,2023-02-24,2023-03-02,6,Suite,booking.com,35,0.694813387391509,4,0,2,299.90908719594864
2024-01-11,2024-02-08,2024-02-10,2,Deluxe,direct,28,0.6076612089963253,3,0,2,197.2269992011981
2024-04-23,2024-05-31,2024-06-09,9,Deluxe,booking.com,38,0.907920722177418,4,0,5,122.51540486138195
2024-01-06,2024-01-21,2024-01-24,3,Suite,expedia,15,0.5060489734786312,6,1,1,454.5796903931999
2023-02-20,2023-04-18,2023-04-21,3,Deluxe,airbnb,57,0.824580420425522,1,0,4,95.38301357907841
2023-08-06,2023-10-23,2023-10-27,4,Standard,direct,78,0.6070174512882458,0,0,10,82.61640195313906
2024-02-06,2024-03-08,2024-03-17,9,Deluxe,airbnb,31,0.8814558184881807,4,0,3,107.90205080135098
2023-07-10,2023-07-13,2023-07-15,2,Suite,airbnb,3,0.8297152918229617,3,0,7,387.33364573653193
2024-01-07,2024-03-14,2024-03-16,2,Suite,expedia,67,0.6494582833779791,3,0,3,203.0038344789641
2024-08-10,2024-11-05,2024-11-09,4,Standard,airbnb,87,0.7430162274607864,1,0,11,54.65164895506513
2023-03-21,2023-05-26,2023-06-01,6,Suite,booking.com,66,0.6938826386643535,4,0,5,206.69670157293055
2023-10-15,2023-11-21,2023-11-30,9,Suite,airbnb,37,0.5925447777466901,1,0,11,262.62976021336675
2023-11-10,2024-01-09,2024-01-15,6,Standard,expedia,60,0.671155646253012,1,0,1,104.82719847613635
2023-04-10,2023-05-27,2023-06-03,7,Deluxe,airbnb,47,0.7997482837558421,5,1,5,159.60882718202933
2023-04-13,2023-04-23,2023-04-24,1,Standard,booking.com,10,0.9070100309228118,6,1,4,112.70249544422217
2024-08-10,2024-09-02,2024-09-11,9,Standard,booking.com,23,0.6961666727227482,0,0,9,116.05274162729796
2023-10-25,2023-11-15,2023-11-20,5,Standard,booking.com,21,0.9416675830403742,2,0,11,94.4110827797695
2023-09-12,2023-12-07,2023-12-11,4,Standard,airbnb,86,0.5902544068691884,3,0,12,86.50991477882673
2023-05-12,2023-06-26,2023-07-03,7,Deluxe,expedia,45,0.8281872850867031,0,0,6,191.82818493569644
2023-01-11,2023-03-06,2023-03-11,5,Standard,direct,54,0.7057063642433021,0,0,3,83.32335267373708
2023-04-16,2023-05-04,2023-05-05,1,Standard,booking.com,18,0.5306701533898374,3,0,5,128.72330063477497
2024-12-13,2025-03-09,2025-03-10,1,Deluxe,booking.com,86,0.9470954650454695,6,1,3,85.99558836576496
2023-08-13,2023-10-21,2023-10-22,1,Standard,expedia,69,0.5529301356767743,5,1,10,108.3465485711566
2023-11-01,2024-01-18,2024-01-22,4,Standard,booking.com,78,0.8795225583343207,3,0,1,80.49252691102454
2023-02-09,2023-04-13,2023-04-21,8,Deluxe,booking.com,63,0.8779186519827789,3,0,4,102.8449094333869
2023-02-06,2023-04-20,2023-04-28,8,Suite,airbnb,73,0.7808628784318381,3,0,4,165.01136000248835
2023-07-02,2023-07-27,2023-07-29,2,Suite,airbnb,25,0.8672990210755265,3,0,7,341.2942149477185
2023-06-25,2023-07-31,2023-08-04,4,Deluxe,airbnb,36,0.5750994420204203,0,0,7,247.32748815886615
2024-08-27,2024-09-07,2024-09-09,2,Standard,expedia,11,0.525590584464796,5,1,9,143.57323066356417
2023-10-31,2024-01-26,2024-02-04,9,Standard,airbnb,87,0.9417008720807936,4,0,1,45.38806001427738
2023-11-26,2024-02-12,2024-02-18,6,Deluxe,expedia,78,0.9332339071909246,0,0,2,97.3217374349548
2023-06-11,2023-08-30,2023-09-06,7,Suite,expedia,80,0.5007197802484991,2,0,8,294.54378318990814
2024-10-17,2024-12-31,2025-01-06,6,Standard,direct,75,0.8141787703628478,1,0,12,90.77100550539448
2023-05-22,2023-07-17,2023-07-22,5,Deluxe,airbnb,56,0.9334169324783563,0,0,7,152.5222214011722
2024-05-23,2024-05-30,2024-06-01,2,Suite,direct,7,0.8550557332903939,3,0,5,241.59744295235393
2023-05-01,2023-05-24,2023-06-02,9,Suite,airbnb,23,0.6788159546479551,2,0,5,270.97394759798283
2023-06-25,2023-07-20,2023-07-29,9,Standard,booking.com,25,0.5223351285837188,3,0,7,159.06223933104658
2023-05-14,2023-07-14,2023-07-22,8,Standard,expedia,61,0.7920639436770895,4,0,7,109.54546219118583
2024-12-14,2025-01-16,2025-01-19,3,Deluxe,booking.com,33,0.5066242716793323,3,0,1,189.90338619923045
2023-06-10,2023-06-28,2023-06-30,2,Deluxe,booking.com,18,0.8511971697358106,2,0,6,206.30165574868366
2023-02-03,2023-03-15,2023-03-16,1,Suite,airbnb,40,0.8288695137730147,2,0,3,202.9250364718366
